source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon,closest_stop_km,closest_train_km,closest_school_km,closest_kinder_km,closest_market_km,closest_hospital_km
sreality,7250000,40,2,1,0,0,1,2,novostavba,vybavene,osobni,Praha 10,50.055496,14.484432,0.02429438404519719,1.0580280203880723,0.7692036081546673,1.032843678303167,0.30512812995896277,0.7738391928881566
sreality,9990000,76,3,1,0,1,1,3,novostavba,vybavene,osobni,Brno,49.141331,16.551373,0.17030371406096345,3.101413347806624,2.4171399557260447,1.672316411866394,0.24225899496110073,3.570265780589535
sreality,16890000,172,4,0,0,1,1,2,dobre,vybavene,osobni,Praha 9,50.139832,14.511075,0.2043976192879128,1.1696297197866712,0.3919367034579449,0.2307961854747663,0.2397743786322014,0.3260732139246211
sreality,39900000,235,3,1,1,1,0,7,velmi dobre,vybavene,osobni,Praha 1,50.078972,14.415912,0.17704318714507392,0.33117266287389135,0.07724150373092954,0.10019592244114318,0.06485869099725833,0.051694749175540754
sreality,29500000,186,5,1,1,0,1,8,velmi dobre,vybavene,osobni,Praha 3,50.082184,14.452297,0.21122104054625782,0.5097279693704255,0.2752700874896239,0.4217913915837629,0.019754857939767938,0.3184882027491049
sreality,18950000,111,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 4,50.049946,14.454318,0.17551019086591163,0.7317124064625042,0.038155852741319954,0.34893793258038597,0.1425312880172604,0.1491556856518791
sreality,26990000,128,4,0,1,1,0,2,velmi dobre,vybavene,osobni,Praha 2,50.073608,14.434263,0.09124622497585212,0.2932273389586001,0.03321409420133612,0.20825754341805686,0.07106385977206264,0.15912393538602734
sreality,7290000,38,1,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 2,50.066448,14.429244,0.15449146454586649,0.375448404794976,0.3627851500299401,0.4836315868273949,0.10569236651602877,0.7338787381648637
sreality,17490000,84,4,1,1,1,1,10,novostavba,vybavene,osobni,Praha 4,50.006672,14.45331,0.08117975370810458,3.109827292135735,0.21945052157831638,0.28691612053352605,0.27998448735829673,0.14704125779113475
sreality,10890000,68,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.093208,14.512638,0.11197330261994243,1.1080994576136205,0.17682133141517545,1.1172249422751823,0.08269240120356308,1.243655494469851
sreality,8150000,85,4,0,1,1,0,7,velmi dobre,vybavene,osobni,Brno,49.176525,16.553732,0.11595358331340286,2.4249583614761834,0.2359700329792596,0.17911915698128433,0.0711638380480883,0.04997560107491536
sreality,6990000,51,2,0,1,1,0,1,velmi dobre,vybavene,osobni,Brno,49.215897,16.575991,0.22585942247103913,2.2500627278733614,0.33929796368617704,0.3965839873216397,0.29069487385909915,0.24402503507781143
sreality,8750000,75,2,1,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.212654,16.56986,0.12048909020761694,2.817682463683387,0.4606946959827,0.2852402277137087,0.255954930158201,0.22916757165918972
sreality,4750000,34,1,0,0,1,1,4,velmi dobre,vybavene,osobni,Brno,49.228306,16.529684,0.10570467437237525,4.881988537709911,0.21662203768598762,1.0235920895452528,0.30130366373208606,0.3230090819912501
sreality,7950000,69,2,1,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.247498,16.573442,0.10687881502458818,2.507274935967816,0.3436105316675745,0.21139453720372717,0.4515382796995642,0.4522245257247759
sreality,19290000,115,3,0,0,0,0,2,dobre,vybavene,osobni,Praha 5,50.065842,14.365302,0.11487530786231347,1.335784608868656,0.35326834519862005,0.49744976136993446,0.41590084944982597,1.806416521400168
sreality,11500000,52,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.090477,14.429967,0.14469995658373602,0.19264761425114282,0.08198990971824555,0.42472809339018147,0.07085819795218064,0.6776315826183305
sreality,10490000,74,2,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 10,50.054066,14.489308,0.06479656050631884,1.3704917473101594,0.5208090483777924,0.8111592470897308,0.032811213401624365,0.4319389711970924
sreality,11900000,82,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha 5,50.071716,14.389139,0.12314667431749793,1.067425795583687,0.42845780296126235,0.16507766364813053,0.03377375900608715,0.9739522476161895
sreality,7599999,52,2,0,1,1,0,5,dobre,vybavene,osobni,Praha 10,50.067017,14.463294,0.10997801198814426,1.1966083531939253,0.2852476543744923,0.09103525179774531,0.1051652907446926,0.7101164861421367
sreality,9490000,67,3,0,1,1,0,2,velmi dobre,vybavene,osobni,Praha 4,50.032887,14.517145,0.09301551867054024,0.7548992027004057,0.4812384915641791,0.19751995865736102,0.09008236765699126,0.18960553678962444
sreality,5390000,44,1,0,1,0,0,1,dobre,vybavene,osobni,Brno,49.18565,16.600441,0.03468628619187201,1.1036999161213714,0.14069451182397102,0.09955742805959032,0.18172562278980248,0.4009144612504333
sreality,8960000,62,3,0,0,1,0,2,dobre,vybavene,osobni,Praha 10,50.071728,14.509783,0.14639457731024547,0.3853220769610956,0.27225963238780204,0.39095261812014964,0.38398222452576525,0.5062381610891056
sreality,12200000,78,3,1,1,1,1,8,novostavba,vybavene,osobni,Praha 9,50.109688,14.527269,0.06542257519041185,0.7492119374838518,0.8268059339981711,0.6372408790420774,0.7236816385964177,0.7783808776453538
sreality,5890000,57,2,1,0,0,1,1,velmi dobre,vybavene,osobni,Plzeň,49.722992,13.401561,0.041066459818630316,2.4552630099389035,0.11777473757015257,0.7479584580262698,0.18495764187685942,1.8058939591922534
sreality,9290000,83,3,0,1,1,0,1,velmi dobre,vybavene,osobni,Praha 6,50.067944,14.297962,0.1655740743092786,0.41685522667011193,0.4894983873891897,0.5582992721526597,0.29689099439979216,2.643555844663131
sreality,8180000,44,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha 3,50.090828,14.472815,0.13717088781300085,0.9500595816209019,0.28174849887594083,0.4185657446570364,0.11170749746649701,0.03631679296898362
sreality,6100000,90,3,1,1,0,0,6,velmi dobre,vybavene,osobni,Karlovy Vary,50.231228,12.873023,0.15473142146607197,0.6497617567487537,0.2645779818721257,0.8128267760992589,0.21305525087402022,7.881337150816682
sreality,3500000,62,2,0,0,0,1,3,dobre,vybavene,osobni,Ostrava,49.830086,18.260439,0.2189309330031699,1.6153579170415617,0.37294773347406124,0.5091908919161535,0.355497211885123,1.1829367776664719
sreality,5800000,94,2,1,0,0,1,3,velmi dobre,vybavene,osobni,Karlovy Vary,50.228352,12.86996,0.07741401402298438,0.4869853023148563,0.29997424146806384,0.9201280648697048,0.14171829551895365,7.901531609802667
sreality,20900000,231,4,1,1,1,1,14,novostavba,vybavene,osobni,Plzeň,49.724178,13.369744,0.29508508497982683,2.510911855195726,0.12317896233680574,0.4487075025105754,0.23914799408255122,2.2386617561938773
sreality,5290000,62,3,0,1,0,0,6,velmi dobre,vybavene,osobni,Plzeň,49.729317,13.373938,0.12453996967925006,1.867142626529012,0.25549836150617533,0.3152990256516199,0.16017832561099643,1.6532938295344761
sreality,5300000,60,2,0,1,1,0,3,velmi dobre,vybavene,osobni,Kladno,50.134064,14.131502,0.11291354783780266,1.443337616695602,0.21224615115157722,0.27212640854099696,0.18890788844708395,2.4984962115144183
sreality,13688200,135,4,0,0,1,0,2,dobre,vybavene,osobni,Brno,49.181358,16.590845,0.22002043421654596,1.7941680765508452,0.12658218872098373,0.2473100782628643,0.31339827017877014,0.24562222526839175
sreality,4890000,56,2,0,0,0,0,3,dobre,vybavene,osobni,Plzeň,49.722477,13.405426,0.19514780876005972,2.626605112576496,0.1637854482833158,0.8700489855321508,0.372200680487495,1.9640576396080045
sreality,4795000,61,2,0,1,1,0,3,dobre,vybavene,osobni,Plzeň,49.72789,13.375569,0.12001902251650613,1.9438132973320217,0.37562546921853535,0.5123684242172503,0.11338325639895806,1.741485203668604
sreality,5495000,32,1,1,1,0,0,6,velmi dobre,vybavene,osobni,Brno,49.19157,16.616091,0.07265150624623824,0.22216669256634478,0.24713080915641666,0.2785778691758776,0.020673539093289665,0.26530142697549947
sreality,12450000,71,2,1,0,0,0,5,velmi dobre,vybavene,osobni,Praha 8,50.09494,14.458605,0.12060839500537829,0.4162104199769284,0.23734852490905628,0.9389251147511816,0.09393450300442469,0.5693775119795911
sreality,5990000,23,1,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha 3,50.080555,14.452493,0.3769809213372958,0.34028019441033974,0.30852042709745275,0.45817466555519676,0.09525043129498272,0.3541993640261636
sreality,8650000,40,2,1,1,0,1,6,velmi dobre,vybavene,osobni,Praha 3,50.080555,14.452493,0.3769809213372958,0.34028019441033974,0.30852042709745275,0.45817466555519676,0.09525043129498272,0.3541993640261636
sreality,5990000,23,1,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 3,50.081169,14.453619,0.2987109555878789,0.4362252197673093,0.25563559117369594,0.36061927630484975,0.023776790054070344,0.3793870533063695
sreality,17700000,86,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 5,50.064987,14.369,0.13933267088343637,1.2033474772251485,0.1784586882903299,0.6387737195456826,0.39054519623819123,1.5305894615588576
sreality,4250000,53,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Trutnov,50.576885,15.952114,0.23504520030326834,0.5026338315886858,0.19695226318508605,0.26862204913397786,2.447657061551355,2.85602688076133
sreality,7290000,37,2,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 4,50.063202,14.44803,0.20702605069919813,0.18053624811090177,0.38169433358020893,0.3040104837169294,0.15275948132731693,0.3165947098659206
sreality,5890000,97,2,1,0,0,0,3,dobre,vybavene,osobni,Karlovy Vary,50.226604,12.88245,0.15899730012500513,0.5461456197923091,0.41143600727641727,0.6581892386160355,0.14624858547361352,8.726041953114153
sreality,4250000,58,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Trutnov,50.576885,15.952114,0.23504520030326834,0.5026338315886858,0.19695226318508605,0.26862204913397786,2.447657061551355,2.85602688076133
sreality,11800000,70,2,0,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.069794,14.379378,0.033558075452643575,1.4295855395585473,0.17773874693719913,0.16029104594359683,0.07652748114480802,1.0824233973379775
sreality,7790000,58,3,1,0,1,0,1,velmi dobre,vybavene,osobni,Praha 4,50.007366,14.42078,0.26135823789830026,2.4908398186856116,0.1909641473404823,0.24025053230152302,0.0721978782578832,0.31905560290550167
sreality,5550000,55,2,1,1,0,0,1,novostavba,vybavene,osobni,Plzeň,49.748943,13.34171,0.3155664585064996,2.751479179263446,0.3742595449013833,0.6063365958645005,1.092004127867129,0.8238638335220007
sreality,9990000,108,4,1,0,1,0,1,velmi dobre,vybavene,osobni,Plzeň,49.6973,13.415259,0.09764236070675518,3.6510755255620464,2.9793326823415662,1.1745842346261768,0.7657934025703637,4.827704955088967
sreality,13455000,74,3,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.041576,14.588147,0.15971987494560425,0.9119574570956069,0.7996603119295034,0.9079123894565427,0.7728496597180704,1.2612154913334845
sreality,13090000,72,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha 2,50.07682,14.433805,0.11196746607024578,0.333487595721653,0.3643743556631158,0.38322947457226886,0.08909357398071781,0.36664507801185864
sreality,11875973,87,3,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.087353,14.568163,0.238336884693253,2.199440010787299,0.9367355246467312,0.48232443883395126,0.9784811501296621,2.902792843224183
sreality,20094000,107,4,1,1,0,0,1,novostavba,vybavene,osobni,Praha 5,50.055424,14.381661,0.2567709223859734,0.5277318838849202,0.8129101523740289,0.6848834742682339,0.22875836330360955,1.0390315966867398
sreality,14645000,91,3,1,1,1,0,2,novostavba,vybavene,osobni,Praha 5,50.055424,14.381661,0.2567709223859734,0.5277318838849202,0.8129101523740289,0.6848834742682339,0.22875836330360955,1.0390315966867398
sreality,15997000,89,3,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.055424,14.381661,0.2567709223859734,0.5277318838849202,0.8129101523740289,0.6848834742682339,0.22875836330360955,1.0390315966867398
sreality,10770000,46,2,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.055424,14.381661,0.2567709223859734,0.5277318838849202,0.8129101523740289,0.6848834742682339,0.22875836330360955,1.0390315966867398
sreality,5815400,29,1,1,1,1,0,2,novostavba,vybavene,osobni,Praha,50.041576,14.588147,0.15971987494560425,0.9119574570956069,0.7996603119295034,0.9079123894565427,0.7728496597180704,1.2612154913334845
sreality,10944320,59,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.041576,14.588147,0.15971987494560425,0.9119574570956069,0.7996603119295034,0.9079123894565427,0.7728496597180704,1.2612154913334845
sreality,13658360,76,4,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.041576,14.588147,0.15971987494560425,0.9119574570956069,0.7996603119295034,0.9079123894565427,0.7728496597180704,1.2612154913334845
sreality,21300000,153,4,1,0,0,1,1,velmi dobre,vybavene,osobni,Praha 5,50.013962,14.390326,0.18110152215643222,1.9485966775502335,0.3289257419743289,1.34132367169052,0.46490237033533816,2.0421139700630087
sreality,5850000,55,2,1,1,0,1,5,velmi dobre,vybavene,osobni,Brno,49.199638,16.620007,0.15515644556399283,1.0713141819659209,0.46808323869901464,0.2703675544334886,0.06825188647427712,0.4501028354730851
sreality,5750000,56,2,1,1,1,1,6,velmi dobre,vybavene,osobni,Brno,49.199638,16.620007,0.15515644556399283,1.0713141819659209,0.46808323869901464,0.2703675544334886,0.06825188647427712,0.4501028354730851
sreality,6220000,71,2,0,1,1,0,10,velmi dobre,vybavene,osobni,Pardubice,50.035175,15.762774,0.1311934411933402,0.6137023908132305,0.45783016574076096,0.31321319588896773,0.1417437328528023,0.039142457193289064
sreality,6220000,71,3,0,1,1,0,10,velmi dobre,vybavene,osobni,Pardubice,50.035175,15.762774,0.1311934411933402,0.6137023908132305,0.45783016574076096,0.31321319588896773,0.1417437328528023,0.039142457193289064
sreality,7590000,38,1,1,1,1,1,3,novostavba,vybavene,osobni,Praha 4,49.999748,14.405152,0.10714010772851232,3.132933008517734,0.5212300972761713,0.4173049827627456,0.09804961522127474,1.110229147288997
sreality,5490000,62,2,1,1,1,0,2,velmi dobre,vybavene,osobni,Olomouc,49.574604,17.249584,0.10067077675573179,1.4270646638916873,0.2704380247931658,0.2110174886309441,0.053128652238236686,0.6367867535501892
sreality,3950000,50,2,0,1,1,0,5,dobre,vybavene,osobni,Ostrava,49.845016,18.161211,0.3845880396076947,2.491396524730566,0.15130136440062747,0.1320731762378274,0.265265642028782,2.6226444668303523
sreality,2999000,35,1,0,1,0,0,5,dobre,vybavene,osobni,Olomouc,49.582081,17.302122,0.40978252675307314,2.0904432602348924,1.187969213064765,1.6395511311383812,0.9120338306063047,2.6330352894209375
sreality,6950000,40,1,1,0,0,0,2,novostavba,vybavene,osobni,Praha 10,50.06427,14.446064,0.14423736536748116,0.07611729868652509,0.27953474836780223,0.26815545643967603,0.0778999429291269,0.3591867676948202
sreality,5990000,62,3,0,0,1,0,4,dobre,vybavene,osobni,Pardubice,50.026344,15.777946,0.08775329835411053,1.6714065512864706,0.17040623634471086,0.10415101729819264,0.3530096669095808,0.2730875036779315
sreality,9999900,84,5,1,1,1,0,5,velmi dobre,vybavene,osobni,Brno,49.209137,16.660734,0.19974944159084246,1.83360619242803,0.34290779964610657,0.09771670892881651,0.35717035006021725,0.3694075572237832
sreality,12799900,94,4,1,1,1,0,8,velmi dobre,vybavene,osobni,Praha 10,50.057995,14.468289,0.11990001680929553,0.5661996837721642,1.0823476104133525,0.33651100607874906,0.2940918583631699,1.3409777723018093
sreality,13799900,75,4,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 3,50.090412,14.49563,0.21726549796404485,1.2359169956398406,0.4314587007968275,0.13902045547955497,0.1760720507723808,0.24712825764222246
sreality,8999900,54,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 10,50.07336,14.479058,0.06676205903174817,0.5793493984133201,0.1386454449438809,0.09750628194144516,0.2349148704889462,0.15168957637241012
sreality,13999900,78,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 10,50.055096,14.494827,0.14897906039721714,1.0124718651721403,0.1267574870406795,0.46838634071813473,0.0019976628616758395,0.03766213636040497
sreality,8649900,42,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha 10,50.071815,14.462531,0.11248587906415358,1.0672759369078955,0.2643747920817416,0.24069504203132305,0.12696334691820105,0.323847334805159
sreality,14999900,81,3,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha 10,50.065205,14.45071,0.12464071002212004,0.2760868731104149,0.26516763279159034,0.010452532749526858,0.11698277359120525,0.6100955500942024
sreality,8799900,41,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 10,50.072937,14.474713,0.18366499152120486,0.5885591215682432,0.17070329733748876,0.09041964914196238,0.23878355249260322,0.4211903768435714
sreality,19999900,117,4,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha 2,50.075748,14.445976,0.13269766996508695,0.4034566300894053,0.2942665574982671,0.11926773434627758,0.07216050747347665,0.6803499614671014
sreality,25999900,139,5,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha 2,50.075748,14.445976,0.13269766996508695,0.4034566300894053,0.2942665574982671,0.11926773434627758,0.07216050747347665,0.6803499614671014
sreality,10199900,57,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 10,50.07024,14.470469,0.07938402039641607,0.9644903286828446,0.22208631201177897,0.19971691233557384,0.06802597260744096,0.4124121699543444
sreality,11799900,97,4,1,0,0,0,2,velmi dobre,vybavene,osobni,Brno,49.203838,16.62237,0.12614938848527898,1.041695153922011,0.1646764662413679,0.2295967405583168,0.058495859924194385,0.30006398113766813
sreality,9199900,53,2,1,0,0,0,4,velmi dobre,vybavene,osobni,Praha 10,50.075954,14.491883,0.12301470181541488,0.34205195516367143,0.11441178228521791,0.34863960076814615,0.05634919596416664,0.7291026999396286
sreality,14999900,76,4,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 6,50.084881,14.369196,0.14318854254270338,1.5669921656282688,0.0691966568912577,0.44134939896201664,0.08955063863482694,0.44970115045077974
sreality,13699900,85,4,1,1,1,0,2,velmi dobre,vybavene,osobni,Brno,49.205971,16.595387,0.016832282972904712,2.0939856055244115,0.15023344856343507,0.3087244686329763,0.05101486407921529,0.2636753327861303
sreality,13899900,52,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 2,50.075748,14.445976,0.13269766996508695,0.4034566300894053,0.2942665574982671,0.11926773434627758,0.07216050747347665,0.6803499614671014
sreality,10999900,79,4,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 4,50.048347,14.484312,0.112438812436146,1.1401025899528872,0.1661232958430071,0.5266756173121633,0.2993675333327728,1.063652208126459
sreality,13999900,54,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha 2,50.075748,14.445976,0.13269766996508695,0.4034566300894053,0.2942665574982671,0.11926773434627758,0.07216050747347665,0.6803499614671014
sreality,3750000,37,1,0,1,0,0,4,velmi dobre,vybavene,osobni,Zlín,49.24173,17.65283,0.034269525453131354,1.7452756662355668,0.7998638630387176,0.8136819813109818,1.0702620277231731,1.8778899808813625
sreality,22800000,120,4,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.078136,14.303317,0.09112717190577949,0.9232548133316554,0.9620707148345274,1.2483393293455407,0.7499332605651878,1.448147779810331
